ccode,scode,country,year,polity2,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp
365,RUS,Russia,1883,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1884,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1885,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1886,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1887,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1888,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1889,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1890,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1891,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1892,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1893,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1894,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1895,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1896,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1897,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1898,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1899,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1900,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1901,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1902,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1903,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1904,-10,3,1,1,1,4,1,1,1,1
365,RUS,Russia,1905,-8,-88,-88,-88,-88,-88,-88,-88,-88,-88
365,RUS,Russia,1906,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1907,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1908,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1909,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1910,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1911,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1912,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1913,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1914,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1915,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1916,-6,3,1,2,1,3,3,2,1,6
365,RUS,Russia,1917,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1918,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1919,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1920,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1921,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1922,-1,1,0,0,3,3,3,4,3,6
365,RUS,Russia,1992,5,2,2,4,5,2,3,7,5,7
365,RUS,Russia,1993,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1994,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1995,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1996,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1997,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1998,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,1999,3,2,2,4,3,2,4,7,3,9
365,RUS,Russia,2000,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2001,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2002,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2003,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2004,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2005,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2006,6,2,2,4,5,2,4,7,5,9
365,RUS,Russia,2007,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2008,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2009,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2010,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2011,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2012,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2013,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2014,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2015,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2016,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2017,4,2,2,4,4,3,4,7,4,8
365,RUS,Russia,2018,4,2,2,4,4,3,4,7,4,8
560,SAF,South Africa,1910,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1911,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1912,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1913,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1914,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1915,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1916,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1917,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1918,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1919,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1920,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1921,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1922,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1923,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1924,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1925,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1926,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1927,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1928,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1929,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1930,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1931,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1932,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1933,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1934,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1935,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1936,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1937,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1938,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1939,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1940,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1941,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1942,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1943,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1944,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1945,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1946,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1947,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1948,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1949,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1950,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1951,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1952,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1953,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1954,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1955,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1956,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1957,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1958,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1959,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1960,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1961,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1962,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1963,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1964,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1965,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1966,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1967,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1968,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1969,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1970,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1971,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1972,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1973,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1974,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1975,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1976,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1977,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1978,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1979,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1980,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1981,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1982,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1983,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1984,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1985,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1986,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1987,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1988,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1989,4,3,3,4,7,4,2,8,7,2
560,SAF,South Africa,1990,5,3,3,4,7,3,2,8,7,3
560,SAF,South Africa,1991,5,3,3,4,7,3,2,8,7,3
560,SAF,South Africa,1992,6,-88,-88,-88,-88,-88,-88,-88,-88,-88
560,SAF,South Africa,1993,8,-88,-88,-88,-88,-88,-88,-88,-88,-88
560,SAF,South Africa,1994,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,1995,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,1996,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,1997,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,1998,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,1999,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2000,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2001,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2002,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2003,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2004,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2005,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2006,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2007,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2008,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2009,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2010,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2011,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2012,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2013,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2014,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2015,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2016,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2017,9,3,3,4,7,2,4,8,7,9
560,SAF,South Africa,2018,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1800,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1801,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1802,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1803,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1804,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1805,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1806,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1807,-10,3,1,1,1,4,1,1,1,1
230,SPN,Spain,1808,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1809,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1810,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1811,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1812,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1813,NA,-66,-66,-66,-66,-66,-66,-66,-66,-66
230,SPN,Spain,1814,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1815,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1816,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1817,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1818,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1819,-9,3,1,1,1,4,2,1,1,2
230,SPN,Spain,1820,-4,3,1,2,3,3,3,2,3,6
230,SPN,Spain,1821,-4,3,1,2,3,3,3,2,3,6
230,SPN,Spain,1822,-4,3,1,2,3,3,3,2,3,6
230,SPN,Spain,1823,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1824,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1825,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1826,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1827,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1828,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1829,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1830,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1831,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1832,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1833,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1834,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1835,-6,3,1,1,1,3,3,1,1,6
230,SPN,Spain,1836,-3,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1837,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1838,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1839,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1840,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1841,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1842,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1843,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1844,-1,3,1,2,5,3,3,2,5,6
230,SPN,Spain,1845,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1846,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1847,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1848,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1849,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1850,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1851,-2,3,1,2,4,3,3,2,4,6
230,SPN,Spain,1852,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1853,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1854,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1855,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1856,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1857,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1858,-5,3,1,2,2,3,3,2,2,6
230,SPN,Spain,1859,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1860,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1861,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1862,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1863,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1864,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1865,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1866,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1867,-6,3,1,2,1,3,3,2,1,6
230,SPN,Spain,1868,-4,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1869,-2,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1870,-1,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1871,1,3,1,2,7,3,3,2,7,6
230,SPN,Spain,1872,1,3,1,2,7,3,3,2,7,6
230,SPN,Spain,1873,-5,2,1,4,1,3,3,3,1,6
230,SPN,Spain,1874,-4,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1875,-2,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1876,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1877,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1878,-1,2,1,4,7,4,2,3,7,2
230,SPN,Spain,1879,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1880,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1881,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1882,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1883,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1884,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1885,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1886,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1887,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1888,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1889,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1890,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1891,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1892,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1893,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1894,5,2,1,4,7,5,5,3,7,10
230,SPN,Spain,1895,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1896,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1897,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1898,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1899,4,2,1,4,7,5,4,3,7,NA
230,SPN,Spain,1900,6,2,2,4,7,1,0,7,7,4
230,SPN,Spain,1901,6,2,2,4,7,1,0,7,7,4
230,SPN,Spain,1902,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1903,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1904,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1905,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1906,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1907,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1908,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1909,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1910,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1911,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1912,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1913,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1914,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1915,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1916,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1917,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1918,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1919,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1920,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1921,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1922,6,3,2,3,7,1,0,6,7,4
230,SPN,Spain,1923,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1924,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1925,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1926,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1927,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1928,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1929,-6,1,0,0,1,4,2,4,1,2
230,SPN,Spain,1930,1,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1931,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1932,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1933,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1934,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1935,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1936,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1937,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1938,7,3,3,4,7,3,3,8,7,6
230,SPN,Spain,1939,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1940,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1941,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1942,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1943,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1944,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1945,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1946,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1947,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1948,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1949,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1950,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1951,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1952,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1953,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1954,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1955,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1956,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1957,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1958,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1959,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1960,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1961,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1962,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1963,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1964,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1965,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1966,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1967,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1968,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1969,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1970,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1971,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1972,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1973,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1974,-7,1,0,0,1,4,1,4,1,1
230,SPN,Spain,1975,-3,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1976,1,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1977,5,-88,-88,-88,-88,-88,-88,-88,-88,-88
230,SPN,Spain,1978,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1979,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1980,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1981,9,3,3,4,7,2,4,8,7,9
230,SPN,Spain,1982,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1983,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1984,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1985,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1986,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1987,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1988,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1989,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1990,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1991,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1992,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1993,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1994,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1995,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1996,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1997,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1998,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,1999,10,3,3,4,7,5,5,8,7,10
230,SPN,Spain,2000,10,3,3,4,7,5,5,8,7,10
