ccode,scode,country,year,polity2,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp
200,UKG,United Kingdom,1925,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1926,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1927,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1928,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1929,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1930,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1931,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1932,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1933,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1934,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1935,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1936,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1937,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1938,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1939,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1940,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1941,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1942,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1943,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1944,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1945,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1946,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1947,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1948,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1949,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1950,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1951,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1952,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1953,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1954,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1955,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1956,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1957,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1958,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1959,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1960,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1961,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1962,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1963,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1964,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1965,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1966,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1967,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1968,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1969,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1970,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1971,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1972,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1973,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1974,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1975,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1976,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1977,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1978,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1979,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1980,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1981,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1982,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1983,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1984,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1985,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1986,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1987,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1988,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1989,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1990,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1991,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1992,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1993,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1994,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1995,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1996,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1997,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1998,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,1999,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2000,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2001,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2002,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2003,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2004,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2005,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2006,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2007,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2008,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2009,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2010,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2011,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2012,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2013,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2014,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2015,10,3,3,4,7,5,5,8,7,10
200,UKG,United Kingdom,2016,8,3,3,4,7,2,3,8,7,7
200,UKG,United Kingdom,2017,8,3,3,4,7,2,3,8,7,7
200,UKG,United Kingdom,2018,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1776,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1777,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1778,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1779,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1780,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1781,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1782,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1783,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1784,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1785,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1786,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1787,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1788,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
2,USA,United States,1789,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1790,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1791,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1792,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1793,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1794,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1795,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1796,0,2,1,4,5,1,0,3,5,4
2,USA,United States,1797,5,2,2,4,6,1,0,7,6,4
2,USA,United States,1798,5,2,2,4,6,1,0,7,6,4
2,USA,United States,1799,5,2,2,4,6,1,0,7,6,4
2,USA,United States,1800,5,2,2,4,6,1,0,7,6,4
2,USA,United States,1801,6,2,2,4,7,1,0,7,7,4
2,USA,United States,1802,6,2,2,4,7,1,0,7,7,4
2,USA,United States,1803,6,2,2,4,7,1,0,7,7,4
2,USA,United States,1804,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1805,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1806,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1807,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1808,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1809,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1810,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1811,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1812,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1813,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1814,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1815,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1816,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1817,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1818,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1819,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1820,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1821,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1822,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1823,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1824,6,2,2,4,7,2,0,7,7,5
2,USA,United States,1825,7,3,3,4,7,2,0,8,7,5
2,USA,United States,1826,7,3,3,4,7,2,0,8,7,5
2,USA,United States,1827,7,3,3,4,7,2,0,8,7,5
2,USA,United States,1828,7,3,3,4,7,2,0,8,7,5
2,USA,United States,1829,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1830,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1831,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1832,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1833,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1834,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1835,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1836,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1837,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1838,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1839,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1840,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1841,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1842,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1843,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1844,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1845,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1846,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1847,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1848,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1849,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1850,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1851,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1852,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1853,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1854,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1855,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1856,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1857,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1858,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1859,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1860,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1861,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1862,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1863,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1864,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
2,USA,United States,1865,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1866,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1867,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1868,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1869,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1870,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1871,7,3,3,4,7,3,3,8,7,6
2,USA,United States,1872,8,3,3,4,7,3,4,8,7,8
2,USA,United States,1873,8,3,3,4,7,3,4,8,7,8
2,USA,United States,1874,8,3,3,4,7,3,4,8,7,8
2,USA,United States,1875,8,3,3,4,7,3,4,8,7,8
2,USA,United States,1876,8,3,3,4,7,3,4,8,7,8
2,USA,United States,1877,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1878,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1879,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1880,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1881,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1882,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1883,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1884,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1885,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1886,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1887,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1888,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1889,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1890,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1891,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1892,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1893,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1894,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1895,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1896,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1897,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1898,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1899,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1900,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1901,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1902,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1903,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1904,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1905,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1906,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1907,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1908,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1909,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1910,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1911,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1912,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1913,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1914,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1915,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1916,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1917,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1918,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1919,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1920,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1921,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1922,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1923,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1924,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1925,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1926,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1927,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1928,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1929,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1930,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1931,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1932,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1933,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1934,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1935,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1936,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1937,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1938,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1939,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1940,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1941,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1942,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1943,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1944,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1945,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1946,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1947,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1948,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1949,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1950,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1951,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1952,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1953,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1954,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1955,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1956,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1957,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1958,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1959,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1960,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1961,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1962,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1963,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1964,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1965,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1966,9,3,3,4,7,2,4,8,7,9
2,USA,United States,1967,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1968,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1969,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1970,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1971,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1972,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1973,8,3,3,4,7,2,3,8,7,7
2,USA,United States,1974,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1975,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1976,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1977,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1978,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1979,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1980,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1981,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1982,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1983,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1984,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1985,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1986,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1987,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1988,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1989,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1990,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1991,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1992,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1993,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1994,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1995,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1996,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1997,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1998,10,3,3,4,7,5,5,8,7,10
2,USA,United States,1999,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2000,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2001,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2002,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2003,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2004,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2005,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2006,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2007,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2008,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2009,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2010,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2011,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2012,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2013,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2014,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2015,10,3,3,4,7,5,5,8,7,10
2,USA,United States,2016,8,3,3,4,7,2,3,8,7,7
2,USA,United States,2017,8,3,3,4,7,2,3,8,7,7
2,USA,United States,2018,8,3,3,4,7,2,3,8,7,7
2,USA,United States,2019,7,3,3,4,6,2,3,8,6,7
2,USA,United States,2020,5,3,3,4,4,2,3,8,4,7
